Estación;Fecha Toma;Cod. Parámetro;Nom. Parámetro;Unidades;Valor numérico;Valor texto;Coord. X;Coord. Y;Cod Masa;Nombre Masa;Municipio;Provincia;UH Geo;UH Geo Nombre;Acuifero;Profundidad;Nombre C.A
CA0748-SIC01;26/10/2022;PTOTAL;FOSFORO TOTAL;mg/L P;0;< 0,050;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;QUI;Quinoxifeno;µg/L;0;< 0,00200;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SATINSI;Porcentaje de saturación de oxígeno disuelto de campo (medido in situ);% O2;914;91,4;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;S-DDD-DDT;Suma p,p´-DDD + o,p´-DDT;µg/L;0;< 0,00050;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SE;SELENIO;µg/L Se;48;4,8;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SECBUTB;SEC-BUTILBENCENO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SIMAZINA;Simazina;µg/L;0;< 0,050;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SUMAXILENO;Xileno (dimetilbenceno) (suma o-, m- y p-xileno);µg/L;0;< 3,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SUMCIPER;CIPERMETRINA (SUMA ISOMEROS ALFA+BETA+TETA+ZETA);µg/L;0;0,00014;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SUMDCB;Diclorobenceno (suma isómeros);µg/L;0;< 3,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SUMDDT;DDT TOTAL (SUMA P,P'-DDT+O,P'-DDT+P,P'-DDE+P,P'-DDD);µg/L;0;< 0,00100;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SUMHCH;HEXACLOROCICLOHEXANO (HCH) (SUMA ISOMEROS);µg/L;0;< 0,00060;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SUMTCBEN;"Triclorobenceno (suma isómeros 1,2,3-; 1,2,4- y 1,3,5- TCB)";µg/L;0;< 0,18;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;SUO4;Sulfatos;mg/L SO4;2740;274;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TAGUA;"TEMPERATURA ""IN SITU""";ºC;221;22,1;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TBUTB;TERC-BUTILBENCENO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TCB123;1,2,3-Triclorobenceno;µg/L;0;< 0,060;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TCB124;1,2,4-Triclorobenceno;µg/L;0;< 0,060;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TCB135;1,3,5-Triclorobenceno;µg/L;0;< 0,060;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TCE;1,1,1-TRICLOROETANO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TERAZ;Terbutilazina;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TERBUTRINA;Terbutrina;µg/L;0;< 0,050;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TETRA;Tetracloruro de carbono (Tetraclorometano, Perclorometano);µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TETRTRI;Tricloroetileno + Tetracloroetileno (Percloroetileno);µg/L;0;< 2,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;THMBR;DIBROMOMETANO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;THMBR2CL;Bromodiclorometano;µg/l;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;THMBRCL;BROMOCLOROMETANO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;THMBRCL2;DIBROMOCLOROMETANO (Trihalometanos);µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;THMBRF;BROMOFORMO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;THMDCM;DICLOROMETANO;µg/L;0;< 20;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TMB1;1,2,4-trimetilbenceno;µg/l;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TMB2;1,3,5-TRIMETILBENCENO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TOL;Tolueno (Metilbenceno);µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TRIAZO_2;TRIAZOFOS;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TRICLOET;Tricloroetileno (TRI);µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;TRIFLURALINA;Trifluralina;µg/L;0;< 0,006;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;XILM+P;SUMA M+P XILENO;µg/L;0;< 2,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;XIL-O;O-XILENO;µg/L;0;< 1,0;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;26/10/2022;ZN;ZINC;µg/l Zn;1010;101;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ACLONIFE;ACLONIFENO;µg/L;0;< 0,00200;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ALACLORO;ALACLORO;µg/L;0;< 0,01000;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ALDRIN;ALDRINA;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ATRAZINA;ATRAZINA;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;BICARB;BICARBONATOS;mg/L HCO3-;2780;278;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;BIFEN;BIFENOX;µg/L;0;< 0,00120;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;BRFOSETIL;BROMOFOS ETIL;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CA;CALCIO;mg/L Ca;2140;214;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CIB;CIBUTRINA;µg/L;0;< 0,002;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CL;Cloruros;mg/L Cl;9600;960;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CLORDANOCIS;CIS-CLORDANO;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CLORDANOTR;TRANS-CLORDANO;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CLOROFENVINFOS;Clorfenvinfos;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CLOROPIRIFOS;Clorpirifos;µg/L;0;< 0,005;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;CLORPIRIPME;CLOROPIRIFOS-METIL;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;COND20SITU;Conductividad de campo (medida in situ);µS/cm;42100;4210;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DCV;DICLORVOS;µg/L;0;< 0,00060;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DDDPP;P,P'-DDD;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DDEPP;P,P'-DDE;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DDTOP;O,P'-DDT;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DDTPP;P,P'-DDT;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DIAZINON;DIAZINON;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DICOFOL;DICOFOL (P,P'-DICOFOL);µg/L;0;< 0,00039;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DIELDRIN;Dieldrin;µg/L;0;< 0,00015;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DIURON;DIURON;µg/L;0;< 0,030;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;DQO;DQO o Demanda Química de Oxígeno;mg/L O2;0;< 15;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ENDOS;ENDOSULFAN (SUMA ISOMEROS ALFA+BETA);µg/L;0;< 0,00010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ENDOSULFAN;ALFA-ENDOSULFAN;µg/L;0;< 0,00005;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ENDOSULFAN-BETA;BETA-ENDOSULFAN;µg/L;0;< 0,00005;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ENDOSULSO4;ENDOSULFAN SULFATO;µg/L;0;< 0,00005;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ENDRIN;ENDRINA;µg/L;0;< 0,00150;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ENDRINCE;Endrin cetona;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ETPARATION;Paration (paration etilo);µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;FENCLORFOS;FENCLORFOS;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;FONO;FONOFOS;µg/L;0;< 0,010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;HCB;Hexaclorobenceno (HCB, Perclorobenceno);µg/L;0;< 0,00250;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;HCHALFA;ALFA-HCH;µg/L;0;< 0,00005;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;HCHBETA;BETA-HCH;µg/L;0;< 0,00015;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;HCHDELTA;DELTA-HCH;µg/L;0;< 0,00015;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;HEPTACL;Heptacloro;µg/L;0;< 0,00005;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;HEPTACLEPO;EPOXIDO DE HEPTACLORO;µg/L;0;< 0,00005;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;IMAZALIL;IMAZALIL;µg/L;0;< 0,030;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ISODRIN;Isodrin;µg/L;0;< 0,00010;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;ISOPROTURON;Isoproturón;µg/L;0;< 0,030;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;K;POTASIO;mg/L K;120;12;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;LIND;GAMMA-HCH (LINDANO);µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;METOLACLORO;Metolacloro;µg/L;0;< 0,01000;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;METOXICLORO;Metoxicloro;µg/L;0;< 0,00025;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;METRIBUZINA;METRIBUZINA;µg/L;0;< 0,030;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;MG;MAGNESIO;mg/L Mg;1910;191;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;NA;SODIO;mg/L Na;4510;> 200 (451)*;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;NH4;AMONIO;mg/L NH4;54;0,054;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;NO2;Nitritos;mg/L NO2;0;< 0,02;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;NO3;Nitratos;mg/L NO3;630;63;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;NTOTAL;Nitrógeno total;mg/L N;170;17;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;O2 DTO;Oxigeno disuelto de campo (medida in situ);mg/L O2;861;8,61;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;PENTACLBENCENO;Pentaclorobenceno;µg/L;0;< 0,00015;697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
CA0748-SIC01;20/02/2023;PHSITU;pH de campo (medida in situ);udpH;763;7,63 (19.8ºC);697202;4215493;70042;TERCIARIO DE TORREVIEJA;Algorfa;ALICANTE;748;TERCIARIO DE TORREVIEJA;TERCIARIO DE TORREVIEJA;600;Comunidad Valenciana
