fecha;pais_orig;mun_dest;turistas
2025-08-01;Luxemburgo;Torrevieja;437
2025-08-01;Noruega;Torrevieja;6408
2025-08-01;Países Bajos;Torrevieja;4271
2025-08-01;Polonia;Torrevieja;5735
2025-08-01;Portugal;Torrevieja;754
2025-08-01;Andorra;Torrevieja;32
2025-08-01;Reino Unido;Torrevieja;18741
2025-08-01;Alemania;Torrevieja;6765
2025-08-01;Rumania;Torrevieja;463
2025-08-01;Suecia;Torrevieja;10790
2025-08-01;Suiza;Torrevieja;1195
2025-08-01;Letonia;Torrevieja;215
2025-08-01;Moldavia / moldava;Torrevieja;90
2025-08-01;Bielorrusia / belarus;Torrevieja;111
2025-08-01;Georgia;Torrevieja;49
2025-08-01;Estonia;Torrevieja;311
2025-08-01;Lituania;Torrevieja;631
2025-08-01;República Checa;Torrevieja;1180
2025-08-01;Eslovaquia;Torrevieja;216
2025-08-01;Rusia;Torrevieja;1031
2025-08-01;Serbia;Torrevieja;89
2025-08-01;Argelia;Torrevieja;670
2025-08-01;Marruecos;Torrevieja;472
2025-08-01;Senegal;Torrevieja;50
2025-08-01;EE.UU.;Torrevieja;636
2025-08-01;Argentina;Torrevieja;86
2025-08-01;Brasil;Torrevieja;76
2025-08-01;Colombia;Torrevieja;297
2025-08-01;Chile;Torrevieja;51
2025-08-01;Uruguay;Torrevieja;38
2025-08-01;China;Torrevieja;204
2025-08-01;Emiratos arabes unidos;Torrevieja;57
2025-08-01;Filipinas;Torrevieja;30
2025-08-01;India;Torrevieja;84
2025-08-01;Kazajstan;Torrevieja;128
2025-09-01;Total;Torrevieja;59149
2025-09-01;Total Europa;Torrevieja;56361
2025-09-01;Total Unión Europea;Torrevieja;35534
2025-09-01;Total África;Torrevieja;838
2025-09-01;Total América;Torrevieja;1407
2025-09-01;Total América del Norte;Torrevieja;856
2025-09-01;Total Sudamérica;Torrevieja;536
2025-09-01;Total Asia;Torrevieja;512
2025-09-01;Austria;Torrevieja;511
2025-09-01;Bélgica;Torrevieja;3217
2025-09-01;Bulgaria;Torrevieja;102
2025-09-01;Dinamarca;Torrevieja;1232
2025-09-01;Finlandia;Torrevieja;1994
2025-09-01;Francia;Torrevieja;2640
2025-09-01;Hungria;Torrevieja;821
2025-09-01;Irlanda;Torrevieja;3570
2025-09-01;Islandia;Torrevieja;306
2025-09-01;Italia;Torrevieja;575
2025-09-01;Liechtenstein;Torrevieja;80
2025-09-01;Luxemburgo;Torrevieja;284
2025-09-01;Noruega;Torrevieja;4388
2025-09-01;Países Bajos;Torrevieja;2395
2025-09-01;Polonia;Torrevieja;4121
2025-09-01;Portugal;Torrevieja;327
2025-09-01;Reino Unido;Torrevieja;13933
2025-09-01;Alemania;Torrevieja;4524
2025-09-01;Rumania;Torrevieja;247
2025-09-01;Suecia;Torrevieja;6901
2025-09-01;Suiza;Torrevieja;671
2025-09-01;Letonia;Torrevieja;219
2025-09-01;Moldavia / moldava;Torrevieja;62
2025-09-01;Bielorrusia / belarus;Torrevieja;132
2025-09-01;Georgia;Torrevieja;47
2025-09-01;Estonia;Torrevieja;228
2025-09-01;Lituania;Torrevieja;529
2025-09-01;República Checa;Torrevieja;827
2025-09-01;Eslovaquia;Torrevieja;184
2025-09-01;Armenia;Torrevieja;35
2025-09-01;Rusia;Torrevieja;977
2025-09-01;Serbia;Torrevieja;87
2025-09-01;Gibraltar;Torrevieja;38
2025-09-01;Argelia;Torrevieja;533
2025-09-01;Marruecos;Torrevieja;214
2025-09-01;Senegal;Torrevieja;46
2025-09-01;EE.UU.;Torrevieja;639
2025-09-01;Argentina;Torrevieja;78
2025-09-01;Brasil;Torrevieja;72
2025-09-01;Colombia;Torrevieja;268
2025-09-01;Uruguay;Torrevieja;34
2025-09-01;China;Torrevieja;162
2025-09-01;Filipinas;Torrevieja;39
2025-09-01;India;Torrevieja;54
2025-09-01;Kazajstan;Torrevieja;108
2025-10-01;Total;Torrevieja;59734
2025-10-01;Total Europa;Torrevieja;57323
2025-10-01;Total Unión Europea;Torrevieja;37439
2025-10-01;Total África;Torrevieja;464
2025-10-01;Total América;Torrevieja;1353
2025-10-01;Total América del Norte;Torrevieja;840
2025-10-01;Total Sudamérica;Torrevieja;499
2025-10-01;Total Asia;Torrevieja;542
2025-10-01;Austria;Torrevieja;533
2025-10-01;Bélgica;Torrevieja;2369
2025-10-01;Bulgaria;Torrevieja;142
2025-10-01;Dinamarca;Torrevieja;1195
2025-10-01;Finlandia;Torrevieja;2614
2025-10-01;Francia;Torrevieja;2346
2025-10-01;Hungria;Torrevieja;928
2025-10-01;Irlanda;Torrevieja;3000
2025-10-01;Islandia;Torrevieja;288
2025-10-01;Italia;Torrevieja;388
2025-10-01;Liechtenstein;Torrevieja;70
2025-10-01;Luxemburgo;Torrevieja;208
2025-10-01;Malta;Torrevieja;31
2025-10-01;Noruega;Torrevieja;5490
2025-10-01;Países Bajos;Torrevieja;2540
2025-10-01;Polonia;Torrevieja;4740
2025-10-01;Portugal;Torrevieja;145
2025-10-01;Reino Unido;Torrevieja;11708
2025-10-01;Alemania;Torrevieja;5349
2025-10-01;Rumania;Torrevieja;242
2025-10-01;Suecia;Torrevieja;8503
2025-10-01;Suiza;Torrevieja;904
2025-10-01;Letonia;Torrevieja;193
2025-10-01;Moldavia / moldava;Torrevieja;46
2025-10-01;Bielorrusia / belarus;Torrevieja;126
2025-10-01;Georgia;Torrevieja;61
2025-10-01;Estonia;Torrevieja;302
2025-10-01;Lituania;Torrevieja;762
2025-10-01;República Checa;Torrevieja;716
2025-10-01;Eslovaquia;Torrevieja;140
2025-10-01;Rusia;Torrevieja;1022
2025-10-01;Serbia;Torrevieja;53
2025-10-01;Argelia;Torrevieja;239
2025-10-01;Marruecos;Torrevieja;140
2025-10-01;Senegal;Torrevieja;39
2025-10-01;EE.UU.;Torrevieja;566
2025-10-01;Argentina;Torrevieja;53
2025-10-01;Brasil;Torrevieja;62
2025-10-01;Colombia;Torrevieja;236
2025-10-01;Chile;Torrevieja;31
2025-10-01;Uruguay;Torrevieja;55
2025-10-01;China;Torrevieja;213
2025-10-01;Emiratos arabes unidos;Torrevieja;30
2025-10-01;Filipinas;Torrevieja;35
2025-10-01;India;Torrevieja;45
2025-10-01;Japón;Torrevieja;40
2025-10-01;Kazajstan;Torrevieja;89
2025-11-01;Total;Torrevieja;41612
2025-11-01;Total Europa;Torrevieja;39730
2025-11-01;Total Unión Europea;Torrevieja;27212
2025-11-01;Total África;Torrevieja;430
2025-11-01;Total América;Torrevieja;974
2025-11-01;Total América del Norte;Torrevieja;544
2025-11-01;Total Sudamérica;Torrevieja;420
2025-11-01;Total Asia;Torrevieja;428
2025-11-01;Austria;Torrevieja;386
2025-11-01;Bélgica;Torrevieja;1926
2025-11-01;Bulgaria;Torrevieja;111
2025-11-01;Dinamarca;Torrevieja;700
2025-11-01;Finlandia;Torrevieja;2627
2025-11-01;Francia;Torrevieja;1339
2025-11-01;Hungria;Torrevieja;591
2025-11-01;Irlanda;Torrevieja;1746
2025-11-01;Islandia;Torrevieja;294
2025-11-01;Italia;Torrevieja;371
2025-11-01;Liechtenstein;Torrevieja;88
2025-11-01;Luxemburgo;Torrevieja;276
2025-11-01;Noruega;Torrevieja;4085
2025-11-01;Países Bajos;Torrevieja;1947
2025-11-01;Polonia;Torrevieja;3714
2025-11-01;Portugal;Torrevieja;91
2025-11-01;Reino Unido;Torrevieja;6690
2025-11-01;Alemania;Torrevieja;3559
2025-11-01;Rumania;Torrevieja;164
2025-11-01;Suecia;Torrevieja;5709
2025-11-01;Suiza;Torrevieja;437
2025-11-01;Letonia;Torrevieja;233
2025-11-01;Moldavia / moldava;Torrevieja;30
2025-11-01;Bielorrusia / belarus;Torrevieja;74
2025-11-01;Georgia;Torrevieja;46
2025-11-01;Estonia;Torrevieja;270
2025-11-01;Lituania;Torrevieja;870
2025-11-01;República Checa;Torrevieja;377
2025-11-01;Eslovaquia;Torrevieja;117
2025-11-01;Rusia;Torrevieja;663
2025-11-01;Argelia;Torrevieja;211
2025-11-01;Marruecos;Torrevieja;156
2025-11-01;Senegal;Torrevieja;34
2025-11-01;EE.UU.;Torrevieja;365
2025-11-01;Argentina;Torrevieja;55
2025-11-01;Brasil;Torrevieja;51
2025-11-01;Colombia;Torrevieja;218
2025-11-01;Uruguay;Torrevieja;45
2025-11-01;China;Torrevieja;159
2025-11-01;India;Torrevieja;38
2025-11-01;Kazajstan;Torrevieja;75
2025-12-01;Total;Torrevieja;30636
2025-12-01;Total Europa;Torrevieja;28824
2025-12-01;Total Unión Europea;Torrevieja;18781
2025-12-01;Total África;Torrevieja;428
2025-12-01;Total América;Torrevieja;959
2025-12-01;Total América del Norte;Torrevieja;524
2025-12-01;Total Sudamérica;Torrevieja;421
2025-12-01;Total Asia;Torrevieja;408
2025-12-01;Austria;Torrevieja;274
2025-12-01;Bélgica;Torrevieja;1308
2025-12-01;Bulgaria;Torrevieja;100
2025-12-01;Dinamarca;Torrevieja;451
2025-12-01;Finlandia;Torrevieja;2215
2025-12-01;Francia;Torrevieja;990
2025-12-01;Hungria;Torrevieja;385
2025-12-01;Irlanda;Torrevieja;1456
2025-12-01;Islandia;Torrevieja;166
2025-12-01;Italia;Torrevieja;273
2025-12-01;Liechtenstein;Torrevieja;74
2025-12-01;Luxemburgo;Torrevieja;218
2025-12-01;Noruega;Torrevieja;2972
2025-12-01;Países Bajos;Torrevieja;1658
2025-12-01;Polonia;Torrevieja;2549
2025-12-01;Portugal;Torrevieja;83
2025-12-01;Reino Unido;Torrevieja;5659
2025-12-01;Alemania;Torrevieja;2456
2025-12-01;Rumania;Torrevieja;145
2025-12-01;Suecia;Torrevieja;3071
2025-12-01;Suiza;Torrevieja;357
2025-12-01;Letonia;Torrevieja;107
2025-12-01;Bielorrusia / belarus;Torrevieja;60
2025-12-01;Georgia;Torrevieja;42
2025-12-01;Estonia;Torrevieja;203
2025-12-01;Lituania;Torrevieja;457
2025-12-01;República Checa;Torrevieja;238
2025-12-01;Eslovaquia;Torrevieja;66
2025-12-01;Rusia;Torrevieja;582
2025-12-01;Argelia;Torrevieja;219
2025-12-01;Marruecos;Torrevieja;139
2025-12-01;EE.UU.;Torrevieja;394
2025-12-01;Argentina;Torrevieja;76
2025-12-01;Brasil;Torrevieja;51
2025-12-01;Colombia;Torrevieja;201
2025-12-01;Uruguay;Torrevieja;38
2025-12-01;China;Torrevieja;152
2025-12-01;India;Torrevieja;50
2025-12-01;Kazajstan;Torrevieja;64
