mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,prov_dest_cod,prov_dest,año,mes_hoja,mun_orig_cod,mun_orig,dest_cod,dest,prov_orig_cod,prov_orig
2021-12,,,,,69,3,Alicante/Alacant,2021,2021-12,28115.0,Pozuelo de Alarcón,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,129,3,Alicante/Alacant,2021,2021-12,28123.0,Rivas-Vaciamadrid,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,72,3,Alicante/Alacant,2021,2021-12,28127.0,"Rozas de Madrid, Las",3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,80,3,Alicante/Alacant,2021,2021-12,28130.0,San Fernando de Henares,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,43,3,Alicante/Alacant,2021,2021-12,28131.0,San Lorenzo de El Escorial,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,168,3,Alicante/Alacant,2021,2021-12,28134.0,San Sebastián de los Reyes,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,240,3,Alicante/Alacant,2021,2021-12,28148.0,Torrejón de Ardoz,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,134,3,Alicante/Alacant,2021,2021-12,28161.0,Valdemoro,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,58,3,Alicante/Alacant,2021,2021-12,28167.0,Velilla de San Antonio,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,33,3,Alicante/Alacant,2021,2021-12,28176.0,Villanueva de la Cañada,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,39,3,Alicante/Alacant,2021,2021-12,28903.0,Tres Cantos,3133.0,Torrevieja,28.0,Madrid
2021-12,,,,,30,3,Alicante/Alacant,2021,2021-12,29051.0,Estepona,3133.0,Torrevieja,29.0,Málaga
2021-12,,,,,110,3,Alicante/Alacant,2021,2021-12,29067.0,Málaga,3133.0,Torrevieja,29.0,Málaga
2021-12,,,,,56,3,Alicante/Alacant,2021,2021-12,29069.0,Marbella,3133.0,Torrevieja,29.0,Málaga
2021-12,,,,,50,3,Alicante/Alacant,2021,2021-12,30001.0,Abanilla,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,40,3,Alicante/Alacant,2021,2021-12,30003.0,Águilas,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,102,3,Alicante/Alacant,2021,2021-12,30005.0,Alcantarilla,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,53,3,Alicante/Alacant,2021,2021-12,30008.0,Alhama de Murcia,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,39,3,Alicante/Alacant,2021,2021-12,30009.0,Archena,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,68,3,Alicante/Alacant,2021,2021-12,30010.0,Beniel,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,46,3,Alicante/Alacant,2021,2021-12,30012.0,Bullas,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,477,3,Alicante/Alacant,2021,2021-12,30016.0,Cartagena,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,52,3,Alicante/Alacant,2021,2021-12,30019.0,Cieza,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,45,3,Alicante/Alacant,2021,2021-12,30020.0,Fortuna,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,52,3,Alicante/Alacant,2021,2021-12,30022.0,Jumilla,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,43,3,Alicante/Alacant,2021,2021-12,30024.0,Lorca,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,101,3,Alicante/Alacant,2021,2021-12,30026.0,Mazarrón,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,224,3,Alicante/Alacant,2021,2021-12,30027.0,Molina de Segura,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,73,3,Alicante/Alacant,2021,2021-12,30029.0,Mula,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,2151,3,Alicante/Alacant,2021,2021-12,30030.0,Murcia,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,279,3,Alicante/Alacant,2021,2021-12,30035.0,San Javier,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,242,3,Alicante/Alacant,2021,2021-12,30036.0,San Pedro del Pinatar,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,133,3,Alicante/Alacant,2021,2021-12,30037.0,Torre-Pacheco,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,67,3,Alicante/Alacant,2021,2021-12,30038.0,"Torres de Cotillas, Las",3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,79,3,Alicante/Alacant,2021,2021-12,30043.0,Yecla,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,67,3,Alicante/Alacant,2021,2021-12,30901.0,Santomera,3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,124,3,Alicante/Alacant,2021,2021-12,30902.0,"Alcázares, Los",3133.0,Torrevieja,30.0,Murcia
2021-12,,,,,107,3,Alicante/Alacant,2021,2021-12,31201.0,Pamplona/Iruña,3133.0,Torrevieja,31.0,Navarra
2021-12,,,,,69,3,Alicante/Alacant,2021,2021-12,33024.0,Gijón,3133.0,Torrevieja,33.0,Asturias
2021-12,,,,,66,3,Alicante/Alacant,2021,2021-12,33044.0,Oviedo,3133.0,Torrevieja,33.0,Asturias
2021-12,,,,,40,3,Alicante/Alacant,2021,2021-12,34120.0,Palencia,3133.0,Torrevieja,34.0,Palencia
2021-12,,,,,46,3,Alicante/Alacant,2021,2021-12,35016.0,"Palmas de Gran Canaria, Las",3133.0,Torrevieja,35.0,"Palmas, Las"
2021-12,,,,,41,3,Alicante/Alacant,2021,2021-12,37274.0,Salamanca,3133.0,Torrevieja,37.0,Salamanca
2021-12,,,,,30,3,Alicante/Alacant,2021,2021-12,39075.0,Santander,3133.0,Torrevieja,39.0,Cantabria
2021-12,,,,,43,3,Alicante/Alacant,2021,2021-12,40194.0,Segovia,3133.0,Torrevieja,40.0,Segovia
2021-12,,,,,71,3,Alicante/Alacant,2021,2021-12,41091.0,Sevilla,3133.0,Torrevieja,41.0,Sevilla
2021-12,,,,,47,3,Alicante/Alacant,2021,2021-12,45081.0,Illescas,3133.0,Torrevieja,45.0,Toledo
2021-12,,,,,35,3,Alicante/Alacant,2021,2021-12,45142.0,Quintanar de la Orden,3133.0,Torrevieja,45.0,Toledo
2021-12,,,,,58,3,Alicante/Alacant,2021,2021-12,45161.0,Seseña,3133.0,Torrevieja,45.0,Toledo
2021-12,,,,,68,3,Alicante/Alacant,2021,2021-12,45165.0,Talavera de la Reina,3133.0,Torrevieja,45.0,Toledo
2021-12,,,,,72,3,Alicante/Alacant,2021,2021-12,45168.0,Toledo,3133.0,Torrevieja,45.0,Toledo
2021-12,,,,,34,3,Alicante/Alacant,2021,2021-12,45205.0,Yuncos,3133.0,Torrevieja,45.0,Toledo
2021-12,,,,,50,3,Alicante/Alacant,2021,2021-12,46008.0,Albalat de la Ribera,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,32,3,Alicante/Alacant,2021,2021-12,46017.0,Alzira,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,45,3,Alicante/Alacant,2021,2021-12,46131.0,Gandia,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,41,3,Alicante/Alacant,2021,2021-12,46145.0,Xàtiva,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,40,3,Alicante/Alacant,2021,2021-12,46190.0,Paterna,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,51,3,Alicante/Alacant,2021,2021-12,46220.0,Sagunto/Sagunt,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,33,3,Alicante/Alacant,2021,2021-12,46244.0,Torrent,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,552,3,Alicante/Alacant,2021,2021-12,46250.0,València,3133.0,Torrevieja,46.0,Valencia/València
2021-12,,,,,201,3,Alicante/Alacant,2021,2021-12,47186.0,Valladolid,3133.0,Torrevieja,47.0,Valladolid
2021-12,,,,,44,3,Alicante/Alacant,2021,2021-12,48013.0,Barakaldo,3133.0,Torrevieja,48.0,Bizkaia
2021-12,,,,,123,3,Alicante/Alacant,2021,2021-12,48020.0,Bilbao,3133.0,Torrevieja,48.0,Bizkaia
2021-12,,,,,107,3,Alicante/Alacant,2021,2021-12,50297.0,Zaragoza,3133.0,Torrevieja,50.0,Zaragoza
2022-01,,,,,94,3,Alicante/Alacant,2022,2022-01,1059.0,Vitoria-Gasteiz,3133.0,Torrevieja,1.0,Araba/Álava
2022-01,,,,,430,3,Alicante/Alacant,2022,2022-01,2003.0,Albacete,3133.0,Torrevieja,2.0,Albacete
2022-01,,,,,47,3,Alicante/Alacant,2022,2022-01,2009.0,Almansa,3133.0,Torrevieja,2.0,Albacete
2022-01,,,,,42,3,Alicante/Alacant,2022,2022-01,2037.0,Hellín,3133.0,Torrevieja,2.0,Albacete
2022-01,,,,,41,3,Alicante/Alacant,2022,2022-01,4003.0,Adra,3133.0,Torrevieja,4.0,Almería
2022-01,,,,,89,3,Alicante/Alacant,2022,2022-01,4013.0,Almería,3133.0,Torrevieja,4.0,Almería
2022-01,,,,,54,3,Alicante/Alacant,2022,2022-01,7040.0,Palma,3133.0,Torrevieja,7.0,"Balears, Illes"
2022-01,,,,,145,3,Alicante/Alacant,2022,2022-01,8019.0,Barcelona,3133.0,Torrevieja,8.0,Barcelona
2022-01,,,,,48,3,Alicante/Alacant,2022,2022-01,9059.0,Burgos,3133.0,Torrevieja,9.0,Burgos
2022-01,,,,,45,3,Alicante/Alacant,2022,2022-01,12040.0,Castelló de la Plana,3133.0,Torrevieja,12.0,Castellón/Castelló
2022-01,,,,,33,3,Alicante/Alacant,2022,2022-01,12084.0,Onda,3133.0,Torrevieja,12.0,Castellón/Castelló
2022-01,,,,,41,3,Alicante/Alacant,2022,2022-01,13019.0,Argamasilla de Alba,3133.0,Torrevieja,13.0,Ciudad Real
2022-01,,,,,68,3,Alicante/Alacant,2022,2022-01,13034.0,Ciudad Real,3133.0,Torrevieja,13.0,Ciudad Real
2022-01,,,,,30,3,Alicante/Alacant,2022,2022-01,13071.0,Puertollano,3133.0,Torrevieja,13.0,Ciudad Real
2022-01,,,,,31,3,Alicante/Alacant,2022,2022-01,13078.0,Socuéllamos,3133.0,Torrevieja,13.0,Ciudad Real
2022-01,,,,,96,3,Alicante/Alacant,2022,2022-01,13082.0,Tomelloso,3133.0,Torrevieja,13.0,Ciudad Real
2022-01,,,,,36,3,Alicante/Alacant,2022,2022-01,13087.0,Valdepeñas,3133.0,Torrevieja,13.0,Ciudad Real
2022-01,,,,,53,3,Alicante/Alacant,2022,2022-01,17152.0,Roses,3133.0,Torrevieja,17.0,Girona
2022-01,,,,,36,3,Alicante/Alacant,2022,2022-01,18021.0,Armilla,3133.0,Torrevieja,18.0,Granada
2022-01,,,,,67,3,Alicante/Alacant,2022,2022-01,18087.0,Granada,3133.0,Torrevieja,18.0,Granada
2022-01,,,,,32,3,Alicante/Alacant,2022,2022-01,19130.0,Guadalajara,3133.0,Torrevieja,19.0,Guadalajara
2022-01,,,,,37,3,Alicante/Alacant,2022,2022-01,20069.0,Donostia/San Sebastián,3133.0,Torrevieja,20.0,Gipuzkoa
2022-01,,,,,31,3,Alicante/Alacant,2022,2022-01,24089.0,León,3133.0,Torrevieja,24.0,León
2022-01,,,,,56,3,Alicante/Alacant,2022,2022-01,26089.0,Logroño,3133.0,Torrevieja,26.0,"Rioja, La"
2022-01,,,,,212,3,Alicante/Alacant,2022,2022-01,28005.0,Alcalá de Henares,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,100,3,Alicante/Alacant,2022,2022-01,28006.0,Alcobendas,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,158,3,Alicante/Alacant,2022,2022-01,28007.0,Alcorcón,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,67,3,Alicante/Alacant,2022,2022-01,28013.0,Aranjuez,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,65,3,Alicante/Alacant,2022,2022-01,28014.0,Arganda del Rey,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,74,3,Alicante/Alacant,2022,2022-01,28045.0,Colmenar Viejo,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,60,3,Alicante/Alacant,2022,2022-01,28047.0,Collado Villalba,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,88,3,Alicante/Alacant,2022,2022-01,28049.0,Coslada,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,172,3,Alicante/Alacant,2022,2022-01,28058.0,Fuenlabrada,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,231,3,Alicante/Alacant,2022,2022-01,28065.0,Getafe,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,51,3,Alicante/Alacant,2022,2022-01,28073.0,Humanes de Madrid,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,196,3,Alicante/Alacant,2022,2022-01,28074.0,Leganés,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,32,3,Alicante/Alacant,2022,2022-01,28075.0,Loeches,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,2721,3,Alicante/Alacant,2022,2022-01,28079.0,Madrid,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,42,3,Alicante/Alacant,2022,2022-01,28084.0,Mejorada del Campo,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,206,3,Alicante/Alacant,2022,2022-01,28092.0,Móstoles,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,42,3,Alicante/Alacant,2022,2022-01,28096.0,Navalcarnero,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,171,3,Alicante/Alacant,2022,2022-01,28106.0,Parla,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,39,3,Alicante/Alacant,2022,2022-01,28113.0,Pinto,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,50,3,Alicante/Alacant,2022,2022-01,28115.0,Pozuelo de Alarcón,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,72,3,Alicante/Alacant,2022,2022-01,28123.0,Rivas-Vaciamadrid,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,65,3,Alicante/Alacant,2022,2022-01,28127.0,"Rozas de Madrid, Las",3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,36,3,Alicante/Alacant,2022,2022-01,28130.0,San Fernando de Henares,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,88,3,Alicante/Alacant,2022,2022-01,28134.0,San Sebastián de los Reyes,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,162,3,Alicante/Alacant,2022,2022-01,28148.0,Torrejón de Ardoz,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,45,3,Alicante/Alacant,2022,2022-01,28154.0,Torres de la Alameda,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,87,3,Alicante/Alacant,2022,2022-01,28161.0,Valdemoro,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,44,3,Alicante/Alacant,2022,2022-01,28167.0,Velilla de San Antonio,3133.0,Torrevieja,28.0,Madrid
2022-01,,,,,69,3,Alicante/Alacant,2022,2022-01,29067.0,Málaga,3133.0,Torrevieja,29.0,Málaga
2022-01,,,,,64,3,Alicante/Alacant,2022,2022-01,29069.0,Marbella,3133.0,Torrevieja,29.0,Málaga
2022-01,,,,,40,3,Alicante/Alacant,2022,2022-01,29070.0,Mijas,3133.0,Torrevieja,29.0,Málaga
2022-01,,,,,78,3,Alicante/Alacant,2022,2022-01,30001.0,Abanilla,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,39,3,Alicante/Alacant,2022,2022-01,30003.0,Águilas,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,134,3,Alicante/Alacant,2022,2022-01,30005.0,Alcantarilla,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,52,3,Alicante/Alacant,2022,2022-01,30008.0,Alhama de Murcia,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,63,3,Alicante/Alacant,2022,2022-01,30009.0,Archena,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,69,3,Alicante/Alacant,2022,2022-01,30010.0,Beniel,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,50,3,Alicante/Alacant,2022,2022-01,30015.0,Caravaca de la Cruz,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,655,3,Alicante/Alacant,2022,2022-01,30016.0,Cartagena,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,136,3,Alicante/Alacant,2022,2022-01,30019.0,Cieza,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,56,3,Alicante/Alacant,2022,2022-01,30020.0,Fortuna,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,35,3,Alicante/Alacant,2022,2022-01,30022.0,Jumilla,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,42,3,Alicante/Alacant,2022,2022-01,30023.0,Librilla,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,77,3,Alicante/Alacant,2022,2022-01,30024.0,Lorca,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,83,3,Alicante/Alacant,2022,2022-01,30026.0,Mazarrón,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,320,3,Alicante/Alacant,2022,2022-01,30027.0,Molina de Segura,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,84,3,Alicante/Alacant,2022,2022-01,30029.0,Mula,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,2851,3,Alicante/Alacant,2022,2022-01,30030.0,Murcia,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,267,3,Alicante/Alacant,2022,2022-01,30035.0,San Javier,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,261,3,Alicante/Alacant,2022,2022-01,30036.0,San Pedro del Pinatar,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,170,3,Alicante/Alacant,2022,2022-01,30037.0,Torre-Pacheco,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,96,3,Alicante/Alacant,2022,2022-01,30038.0,"Torres de Cotillas, Las",3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,50,3,Alicante/Alacant,2022,2022-01,30041.0,"Unión, La",3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,86,3,Alicante/Alacant,2022,2022-01,30043.0,Yecla,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,65,3,Alicante/Alacant,2022,2022-01,30901.0,Santomera,3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,162,3,Alicante/Alacant,2022,2022-01,30902.0,"Alcázares, Los",3133.0,Torrevieja,30.0,Murcia
2022-01,,,,,42,3,Alicante/Alacant,2022,2022-01,31201.0,Pamplona/Iruña,3133.0,Torrevieja,31.0,Navarra
2022-01,,,,,85,3,Alicante/Alacant,2022,2022-01,33024.0,Gijón,3133.0,Torrevieja,33.0,Asturias
2022-01,,,,,32,3,Alicante/Alacant,2022,2022-01,33044.0,Oviedo,3133.0,Torrevieja,33.0,Asturias
2022-01,,,,,37,3,Alicante/Alacant,2022,2022-01,35016.0,"Palmas de Gran Canaria, Las",3133.0,Torrevieja,35.0,"Palmas, Las"
2022-01,,,,,46,3,Alicante/Alacant,2022,2022-01,37274.0,Salamanca,3133.0,Torrevieja,37.0,Salamanca
2022-01,,,,,41,3,Alicante/Alacant,2022,2022-01,40194.0,Segovia,3133.0,Torrevieja,40.0,Segovia
2022-01,,,,,42,3,Alicante/Alacant,2022,2022-01,41091.0,Sevilla,3133.0,Torrevieja,41.0,Sevilla
2022-01,,,,,32,3,Alicante/Alacant,2022,2022-01,43905.0,Salou,3133.0,Torrevieja,43.0,Tarragona
2022-01,,,,,34,3,Alicante/Alacant,2022,2022-01,45081.0,Illescas,3133.0,Torrevieja,45.0,Toledo
2022-01,,,,,30,3,Alicante/Alacant,2022,2022-01,45165.0,Talavera de la Reina,3133.0,Torrevieja,45.0,Toledo
2022-01,,,,,43,3,Alicante/Alacant,2022,2022-01,45168.0,Toledo,3133.0,Torrevieja,45.0,Toledo
2022-01,,,,,32,3,Alicante/Alacant,2022,2022-01,45185.0,Villacañas,3133.0,Torrevieja,45.0,Toledo
2022-01,,,,,105,3,Alicante/Alacant,2022,2022-01,46008.0,Albalat de la Ribera,3133.0,Torrevieja,46.0,Valencia/València
2022-01,,,,,32,3,Alicante/Alacant,2022,2022-01,46017.0,Alzira,3133.0,Torrevieja,46.0,Valencia/València
2022-01,,,,,46,3,Alicante/Alacant,2022,2022-01,46131.0,Gandia,3133.0,Torrevieja,46.0,Valencia/València
2022-01,,,,,38,3,Alicante/Alacant,2022,2022-01,46184.0,Ontinyent,3133.0,Torrevieja,46.0,Valencia/València
2022-01,,,,,47,3,Alicante/Alacant,2022,2022-01,46190.0,Paterna,3133.0,Torrevieja,46.0,Valencia/València
2022-01,,,,,33,3,Alicante/Alacant,2022,2022-01,46220.0,Sagunto/Sagunt,3133.0,Torrevieja,46.0,Valencia/València
2022-01,,,,,565,3,Alicante/Alacant,2022,2022-01,46250.0,València,3133.0,Torrevieja,46.0,Valencia/València
2022-01,,,,,93,3,Alicante/Alacant,2022,2022-01,47186.0,Valladolid,3133.0,Torrevieja,47.0,Valladolid
2022-01,,,,,73,3,Alicante/Alacant,2022,2022-01,48020.0,Bilbao,3133.0,Torrevieja,48.0,Bizkaia
2022-01,,,,,96,3,Alicante/Alacant,2022,2022-01,50297.0,Zaragoza,3133.0,Torrevieja,50.0,Zaragoza
2022-02,,,,,78,3,Alicante/Alacant,2022,2022-02,1059.0,Vitoria-Gasteiz,3133.0,Torrevieja,1.0,Araba/Álava
2022-02,,,,,457,3,Alicante/Alacant,2022,2022-02,2003.0,Albacete,3133.0,Torrevieja,2.0,Albacete
2022-02,,,,,32,3,Alicante/Alacant,2022,2022-02,2009.0,Almansa,3133.0,Torrevieja,2.0,Albacete
2022-02,,,,,53,3,Alicante/Alacant,2022,2022-02,2037.0,Hellín,3133.0,Torrevieja,2.0,Albacete
2022-02,,,,,84,3,Alicante/Alacant,2022,2022-02,4013.0,Almería,3133.0,Torrevieja,4.0,Almería
2022-02,,,,,34,3,Alicante/Alacant,2022,2022-02,7040.0,Palma,3133.0,Torrevieja,7.0,"Balears, Illes"
2022-02,,,,,100,3,Alicante/Alacant,2022,2022-02,8019.0,Barcelona,3133.0,Torrevieja,8.0,Barcelona
2022-02,,,,,45,3,Alicante/Alacant,2022,2022-02,9059.0,Burgos,3133.0,Torrevieja,9.0,Burgos
2022-02,,,,,43,3,Alicante/Alacant,2022,2022-02,12032.0,Borriana/Burriana,3133.0,Torrevieja,12.0,Castellón/Castelló
2022-02,,,,,57,3,Alicante/Alacant,2022,2022-02,12040.0,Castelló de la Plana,3133.0,Torrevieja,12.0,Castellón/Castelló
2022-02,,,,,39,3,Alicante/Alacant,2022,2022-02,13005.0,Alcázar de San Juan,3133.0,Torrevieja,13.0,Ciudad Real
2022-02,,,,,54,3,Alicante/Alacant,2022,2022-02,13019.0,Argamasilla de Alba,3133.0,Torrevieja,13.0,Ciudad Real
2022-02,,,,,37,3,Alicante/Alacant,2022,2022-02,13034.0,Ciudad Real,3133.0,Torrevieja,13.0,Ciudad Real
2022-02,,,,,30,3,Alicante/Alacant,2022,2022-02,13061.0,Pedro Muñoz,3133.0,Torrevieja,13.0,Ciudad Real
2022-02,,,,,65,3,Alicante/Alacant,2022,2022-02,13082.0,Tomelloso,3133.0,Torrevieja,13.0,Ciudad Real
2022-02,,,,,32,3,Alicante/Alacant,2022,2022-02,14021.0,Córdoba,3133.0,Torrevieja,14.0,Córdoba
2022-02,,,,,50,3,Alicante/Alacant,2022,2022-02,17023.0,Blanes,3133.0,Torrevieja,17.0,Girona
2022-02,,,,,50,3,Alicante/Alacant,2022,2022-02,17095.0,Lloret de Mar,3133.0,Torrevieja,17.0,Girona
2022-02,,,,,45,3,Alicante/Alacant,2022,2022-02,18087.0,Granada,3133.0,Torrevieja,18.0,Granada
2022-02,,,,,35,3,Alicante/Alacant,2022,2022-02,19046.0,Azuqueca de Henares,3133.0,Torrevieja,19.0,Guadalajara
2022-02,,,,,42,3,Alicante/Alacant,2022,2022-02,19130.0,Guadalajara,3133.0,Torrevieja,19.0,Guadalajara
2022-02,,,,,42,3,Alicante/Alacant,2022,2022-02,26089.0,Logroño,3133.0,Torrevieja,26.0,"Rioja, La"
2022-02,,,,,264,3,Alicante/Alacant,2022,2022-02,28005.0,Alcalá de Henares,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,74,3,Alicante/Alacant,2022,2022-02,28006.0,Alcobendas,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,213,3,Alicante/Alacant,2022,2022-02,28007.0,Alcorcón,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,34,3,Alicante/Alacant,2022,2022-02,28009.0,Algete,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,81,3,Alicante/Alacant,2022,2022-02,28013.0,Aranjuez,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,61,3,Alicante/Alacant,2022,2022-02,28014.0,Arganda del Rey,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,37,3,Alicante/Alacant,2022,2022-02,28015.0,Arroyomolinos,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,65,3,Alicante/Alacant,2022,2022-02,28045.0,Colmenar Viejo,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,46,3,Alicante/Alacant,2022,2022-02,28047.0,Collado Villalba,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,93,3,Alicante/Alacant,2022,2022-02,28049.0,Coslada,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,224,3,Alicante/Alacant,2022,2022-02,28058.0,Fuenlabrada,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,34,3,Alicante/Alacant,2022,2022-02,28061.0,Galapagar,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,208,3,Alicante/Alacant,2022,2022-02,28065.0,Getafe,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,55,3,Alicante/Alacant,2022,2022-02,28073.0,Humanes de Madrid,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,243,3,Alicante/Alacant,2022,2022-02,28074.0,Leganés,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,2614,3,Alicante/Alacant,2022,2022-02,28079.0,Madrid,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,36,3,Alicante/Alacant,2022,2022-02,28080.0,Majadahonda,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,62,3,Alicante/Alacant,2022,2022-02,28084.0,Mejorada del Campo,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,298,3,Alicante/Alacant,2022,2022-02,28092.0,Móstoles,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,37,3,Alicante/Alacant,2022,2022-02,28096.0,Navalcarnero,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,150,3,Alicante/Alacant,2022,2022-02,28106.0,Parla,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,67,3,Alicante/Alacant,2022,2022-02,28113.0,Pinto,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,61,3,Alicante/Alacant,2022,2022-02,28123.0,Rivas-Vaciamadrid,3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,64,3,Alicante/Alacant,2022,2022-02,28127.0,"Rozas de Madrid, Las",3133.0,Torrevieja,28.0,Madrid
2022-02,,,,,58,3,Alicante/Alacant,2022,2022-02,28130.0,San Fernando de Henares,3133.0,Torrevieja,28.0,Madrid
