fecha;mun_orig;dest;turistas;prov_orig
2025-08-01;Calahorra;Torrevieja;44;Rioja, La
2025-08-01;Logroño;Torrevieja;224;Rioja, La
2025-08-01;Lugo;Torrevieja;41;Lugo
2025-08-01;Ajalvir;Torrevieja;47;Madrid
2025-08-01;Álamo, El;Torrevieja;97;Madrid
2025-08-01;Alcalá de Henares;Torrevieja;1753;Madrid
2025-08-01;Alcobendas;Torrevieja;717;Madrid
2025-08-01;Alcorcón;Torrevieja;1724;Madrid
2025-08-01;Aldea del Fresno;Torrevieja;31;Madrid
2025-08-01;Algete;Torrevieja;222;Madrid
2025-08-01;Alpedrete;Torrevieja;90;Madrid
2025-08-01;Aranjuez;Torrevieja;525;Madrid
2025-08-01;Arganda del Rey;Torrevieja;640;Madrid
2025-08-01;Arroyomolinos;Torrevieja;403;Madrid
2025-08-01;Becerril de la Sierra;Torrevieja;47;Madrid
2025-08-01;Belmonte de Tajo;Torrevieja;38;Madrid
2025-08-01;Boadilla del Monte;Torrevieja;284;Madrid
2025-08-01;Boalo, El;Torrevieja;40;Madrid
2025-08-01;Brunete;Torrevieja;87;Madrid
2025-08-01;Cadalso de los Vidrios;Torrevieja;32;Madrid
2025-08-01;Camarma de Esteruelas;Torrevieja;94;Madrid
2025-08-01;Campo Real;Torrevieja;81;Madrid
2025-08-01;Carabaña;Torrevieja;67;Madrid
2025-08-01;Casarrubuelos;Torrevieja;85;Madrid
2025-08-01;Cercedilla;Torrevieja;33;Madrid
2025-08-01;Ciempozuelos;Torrevieja;189;Madrid
2025-08-01;Cobeña;Torrevieja;51;Madrid
2025-08-01;Colmenar de Oreja;Torrevieja;49;Madrid
2025-08-01;Colmenarejo;Torrevieja;42;Madrid
2025-08-01;Colmenar Viejo;Torrevieja;522;Madrid
2025-08-01;Collado Mediano;Torrevieja;43;Madrid
2025-08-01;Collado Villalba;Torrevieja;433;Madrid
2025-08-01;Coslada;Torrevieja;665;Madrid
2025-08-01;Cubas de la Sagra;Torrevieja;89;Madrid
2025-08-01;Daganzo de Arriba;Torrevieja;124;Madrid
2025-08-01;Escorial, El;Torrevieja;70;Madrid
2025-08-01;Fresno de Torote;Torrevieja;31;Madrid
2025-08-01;Fuenlabrada;Torrevieja;2391;Madrid
2025-08-01;Fuente el Saz de Jarama;Torrevieja;61;Madrid
2025-08-01;Galapagar;Torrevieja;199;Madrid
2025-08-01;Getafe;Torrevieja;1879;Madrid
2025-08-01;Griñón;Torrevieja;133;Madrid
2025-08-01;Guadalix de la Sierra;Torrevieja;48;Madrid
2025-08-01;Guadarrama;Torrevieja;101;Madrid
2025-08-01;Hoyo de Manzanares;Torrevieja;32;Madrid
2025-08-01;Humanes de Madrid;Torrevieja;297;Madrid
2025-08-01;Leganés;Torrevieja;2163;Madrid
2025-08-01;Loeches;Torrevieja;129;Madrid
2025-08-01;Madrid;Torrevieja;17945;Madrid
2025-08-01;Majadahonda;Torrevieja;272;Madrid
2025-08-01;Manzanares el Real;Torrevieja;48;Madrid
2025-08-01;Meco;Torrevieja;176;Madrid
2025-08-01;Mejorada del Campo;Torrevieja;401;Madrid
2025-08-01;Miraflores de la Sierra;Torrevieja;38;Madrid
2025-08-01;Molar, El;Torrevieja;63;Madrid
2025-08-01;Molinos, Los;Torrevieja;35;Madrid
2025-08-01;Moraleja de Enmedio;Torrevieja;82;Madrid
2025-08-01;Moralzarzal;Torrevieja;89;Madrid
2025-08-01;Morata de Tajuña;Torrevieja;74;Madrid
2025-08-01;Móstoles;Torrevieja;2121;Madrid
2025-08-01;Navalcarnero;Torrevieja;331;Madrid
2025-08-01;Nuevo Baztán;Torrevieja;52;Madrid
2025-08-01;Paracuellos de Jarama;Torrevieja;161;Madrid
2025-08-01;Parla;Torrevieja;1508;Madrid
2025-08-01;Pedrezuela;Torrevieja;47;Madrid
2025-08-01;Pinto;Torrevieja;517;Madrid
2025-08-01;Pozuelo de Alarcón;Torrevieja;246;Madrid
2025-08-01;Quijorna;Torrevieja;64;Madrid
2025-08-01;Rivas-Vaciamadrid;Torrevieja;765;Madrid
2025-08-01;Rozas de Madrid, Las;Torrevieja;394;Madrid
2025-08-01;San Agustín del Guadalix;Torrevieja;99;Madrid
2025-08-01;San Fernando de Henares;Torrevieja;465;Madrid
2025-08-01;San Lorenzo de El Escorial;Torrevieja;64;Madrid
2025-08-01;San Martín de la Vega;Torrevieja;185;Madrid
2025-08-01;San Martín de Valdeiglesias;Torrevieja;64;Madrid
2025-08-01;San Sebastián de los Reyes;Torrevieja;838;Madrid
2025-08-01;Santos de la Humosa, Los;Torrevieja;37;Madrid
2025-08-01;Serranillos del Valle;Torrevieja;46;Madrid
2025-08-01;Sevilla la Nueva;Torrevieja;64;Madrid
2025-08-01;Talamanca de Jarama;Torrevieja;38;Madrid
2025-08-01;Torrejón de Ardoz;Torrevieja;1271;Madrid
2025-08-01;Torrejón de la Calzada;Torrevieja;138;Madrid
2025-08-01;Torrejón de Velasco;Torrevieja;54;Madrid
2025-08-01;Torrelodones;Torrevieja;87;Madrid
2025-08-01;Torres de la Alameda;Torrevieja;53;Madrid
2025-08-01;Valdemorillo;Torrevieja;87;Madrid
2025-08-01;Valdemoro;Torrevieja;780;Madrid
2025-08-01;Valdeolmos-Alalpardo;Torrevieja;30;Madrid
2025-08-01;Valdetorres de Jarama;Torrevieja;42;Madrid
2025-08-01;Velilla de San Antonio;Torrevieja;236;Madrid
2025-08-01;Villa del Prado;Torrevieja;54;Madrid
2025-08-01;Villalbilla;Torrevieja;105;Madrid
2025-08-01;Villamanta;Torrevieja;36;Madrid
2025-08-01;Villanueva de la Cañada;Torrevieja;104;Madrid
2025-08-01;Villanueva del Pardillo;Torrevieja;109;Madrid
2025-08-01;Villar del Olmo;Torrevieja;48;Madrid
2025-08-01;Villarejo de Salvanés;Torrevieja;77;Madrid
2025-08-01;Villaviciosa de Odón;Torrevieja;158;Madrid
2025-08-01;Tres Cantos;Torrevieja;239;Madrid
2025-08-01;Málaga;Torrevieja;131;Málaga
2025-08-01;Abanilla;Torrevieja;149;Murcia
2025-08-01;Abarán;Torrevieja;111;Murcia
2025-08-01;Águilas;Torrevieja;135;Murcia
2025-08-01;Alcantarilla;Torrevieja;630;Murcia
2025-08-01;Alguazas;Torrevieja;175;Murcia
2025-08-01;Alhama de Murcia;Torrevieja;73;Murcia
2025-08-01;Archena;Torrevieja;282;Murcia
2025-08-01;Beniel;Torrevieja;530;Murcia
2025-08-01;Blanca;Torrevieja;134;Murcia
2025-08-01;Calasparra;Torrevieja;75;Murcia
2025-08-01;Caravaca de la Cruz;Torrevieja;299;Murcia
2025-08-01;Cartagena;Torrevieja;1037;Murcia
2025-08-01;Cehegín;Torrevieja;56;Murcia
2025-08-01;Ceutí;Torrevieja;209;Murcia
2025-08-01;Cieza;Torrevieja;588;Murcia
2025-08-01;Fortuna;Torrevieja;81;Murcia
2025-08-01;Fuente Álamo de Murcia;Torrevieja;57;Murcia
2025-08-01;Jumilla;Torrevieja;463;Murcia
2025-08-01;Librilla;Torrevieja;30;Murcia
2025-08-01;Lorca;Torrevieja;152;Murcia
2025-08-01;Lorquí;Torrevieja;78;Murcia
2025-08-01;Mazarrón;Torrevieja;105;Murcia
2025-08-01;Molina de Segura;Torrevieja;1543;Murcia
2025-08-01;Mula;Torrevieja;62;Murcia
2025-08-01;Murcia;Torrevieja;12337;Murcia
2025-08-01;Puerto Lumbreras;Torrevieja;40;Murcia
2025-08-01;Ricote;Torrevieja;71;Murcia
2025-08-01;San Javier;Torrevieja;203;Murcia
2025-08-01;San Pedro del Pinatar;Torrevieja;382;Murcia
2025-08-01;Torre-Pacheco;Torrevieja;288;Murcia
2025-08-01;Torres de Cotillas, Las;Torrevieja;484;Murcia
2025-08-01;Totana;Torrevieja;91;Murcia
2025-08-01;Yecla;Torrevieja;490;Murcia
2025-08-01;Santomera;Torrevieja;766;Murcia
2025-08-01;Alcázares, Los;Torrevieja;89;Murcia
2025-08-01;Altsasu/Alsasua;Torrevieja;33;Navarra
2025-08-01;Burlada/Burlata;Torrevieja;35;Navarra
2025-08-01;Valle de Egüés/Eguesibar;Torrevieja;46;Navarra
2025-08-01;Pamplona/Iruña;Torrevieja;283;Navarra
2025-08-01;Tudela;Torrevieja;57;Navarra
2025-08-01;Barañáin/Barañain;Torrevieja;48;Navarra
2025-08-01;Ourense;Torrevieja;79;Ourense
2025-08-01;Avilés;Torrevieja;35;Asturias
2025-08-01;Gijón;Torrevieja;131;Asturias
2025-08-01;Langreo;Torrevieja;33;Asturias
2025-08-01;Mieres;Torrevieja;41;Asturias
2025-08-01;Oviedo;Torrevieja;191;Asturias
2025-08-01;Siero;Torrevieja;45;Asturias
2025-08-01;Palencia;Torrevieja;134;Palencia
2025-08-01;Palmas de Gran Canaria, Las;Torrevieja;30;Palmas, Las
2025-08-01;Vigo;Torrevieja;40;Pontevedra
2025-08-01;Salamanca;Torrevieja;219;Salamanca
2025-08-01;Santa Marta de Tormes;Torrevieja;37;Salamanca
2025-08-01;Terradillos;Torrevieja;49;Salamanca
2025-08-01;San Cristóbal de La Laguna;Torrevieja;33;Santa Cruz de Tenerife
2025-08-01;Castro-Urdiales;Torrevieja;35;Cantabria
2025-08-01;Santander;Torrevieja;93;Cantabria
2025-08-01;Torrelavega;Torrevieja;35;Cantabria
2025-08-01;Espinar, El;Torrevieja;31;Segovia
2025-08-01;Palazuelos de Eresma;Torrevieja;32;Segovia
2025-08-01;Segovia;Torrevieja;202;Segovia
2025-08-01;Dos Hermanas;Torrevieja;35;Sevilla
2025-08-01;San Juan de Aznalfarache;Torrevieja;75;Sevilla
2025-08-01;Sevilla;Torrevieja;140;Sevilla
2025-08-01;Tomares;Torrevieja;53;Sevilla
2025-08-01;Soria;Torrevieja;38;Soria
2025-08-01;Andorra;Torrevieja;34;Teruel
2025-08-01;Teruel;Torrevieja;33;Teruel
2025-08-01;Añover de Tajo;Torrevieja;40;Toledo
2025-08-01;Argés;Torrevieja;32;Toledo
2025-08-01;Bargas;Torrevieja;79;Toledo
2025-08-01;Borox;Torrevieja;37;Toledo
2025-08-01;Camarena;Torrevieja;35;Toledo
2025-08-01;Camuñas;Torrevieja;33;Toledo
2025-08-01;Carranque;Torrevieja;55;Toledo
2025-08-01;Casarrubios del Monte;Torrevieja;71;Toledo
2025-08-01;Cedillo del Condado;Torrevieja;55;Toledo
2025-08-01;Cobisa;Torrevieja;30;Toledo
2025-08-01;Dosbarrios;Torrevieja;51;Toledo
2025-08-01;Esquivias;Torrevieja;57;Toledo
2025-08-01;Fuensalida;Torrevieja;81;Toledo
2025-08-01;Gálvez;Torrevieja;36;Toledo
2025-08-01;Guardia, La;Torrevieja;33;Toledo
2025-08-01;Illescas;Torrevieja;320;Toledo
2025-08-01;Lominchar;Torrevieja;42;Toledo
2025-08-01;Madridejos;Torrevieja;53;Toledo
2025-08-01;Magán;Torrevieja;47;Toledo
2025-08-01;Méntrida;Torrevieja;65;Toledo
2025-08-01;Miguel Esteban;Torrevieja;50;Toledo
2025-08-01;Mocejón;Torrevieja;41;Toledo
2025-08-01;Mora;Torrevieja;48;Toledo
2025-08-01;Nambroca;Torrevieja;31;Toledo
2025-08-01;Numancia de la Sagra;Torrevieja;58;Toledo
2025-08-01;Ocaña;Torrevieja;77;Toledo
2025-08-01;Olías del Rey;Torrevieja;51;Toledo
2025-08-01;Ontígola;Torrevieja;109;Toledo
2025-08-01;Pantoja;Torrevieja;39;Toledo
2025-08-01;Puebla de Almoradiel, La;Torrevieja;63;Toledo
2025-08-01;Puebla de Montalbán, La;Torrevieja;40;Toledo
2025-08-01;Quintanar de la Orden;Torrevieja;80;Toledo
2025-08-01;Recas;Torrevieja;40;Toledo
2025-08-01;Santa Cruz de la Zarza;Torrevieja;34;Toledo
2025-08-01;Seseña;Torrevieja;260;Toledo
2025-08-01;Sonseca;Torrevieja;53;Toledo
2025-08-01;Talavera de la Reina;Torrevieja;333;Toledo
2025-08-01;Toledo;Torrevieja;400;Toledo
2025-08-01;Torrijos;Torrevieja;62;Toledo
2025-08-01;Ugena;Torrevieja;109;Toledo
2025-08-01;Ventas de Retamosa, Las;Torrevieja;40;Toledo
2025-08-01;Villafranca de los Caballeros;Torrevieja;54;Toledo
2025-08-01;Villaluenga de la Sagra;Torrevieja;57;Toledo
2025-08-01;Villarrubia de Santiago;Torrevieja;66;Toledo
2025-08-01;Villaseca de la Sagra;Torrevieja;44;Toledo
2025-08-01;Villatobas;Torrevieja;56;Toledo
2025-08-01;Viso de San Juan, El;Torrevieja;57;Toledo
2025-08-01;Yeles;Torrevieja;79;Toledo
2025-08-01;Yepes;Torrevieja;66;Toledo
2025-08-01;Yuncler;Torrevieja;65;Toledo
2025-08-01;Yuncos;Torrevieja;162;Toledo
2025-08-01;Alaquàs;Torrevieja;43;Valencia/València
2025-08-01;Albal;Torrevieja;34;Valencia/València
2025-08-01;Alberic;Torrevieja;55;Valencia/València
2025-08-01;Alboraia/Alboraya;Torrevieja;45;Valencia/València
2025-08-01;Alzira;Torrevieja;67;Valencia/València
2025-08-01;Alfafar;Torrevieja;44;Valencia/València
2025-08-01;Almàssera;Torrevieja;31;Valencia/València
2025-08-01;Aielo de Malferit;Torrevieja;36;Valencia/València
2025-08-01;Bétera;Torrevieja;51;Valencia/València
2025-08-01;Burjassot;Torrevieja;55;Valencia/València
2025-08-01;Carlet;Torrevieja;80;Valencia/València
2025-08-01;Catarroja;Torrevieja;56;Valencia/València
2025-08-01;Xirivella;Torrevieja;42;Valencia/València
2025-08-01;Eliana, l';Torrevieja;79;Valencia/València
2025-08-01;Gandia;Torrevieja;61;Valencia/València
2025-08-01;Xàtiva;Torrevieja;34;Valencia/València
2025-08-01;Llíria;Torrevieja;38;Valencia/València
2025-08-01;Manises;Torrevieja;50;Valencia/València
2025-08-01;Mislata;Torrevieja;55;Valencia/València
2025-08-01;Ontinyent;Torrevieja;82;Valencia/València
2025-08-01;Paiporta;Torrevieja;64;Valencia/València
2025-08-01;Paterna;Torrevieja;141;Valencia/València
2025-08-01;Picanya;Torrevieja;32;Valencia/València
2025-08-01;Pobla de Vallbona, la;Torrevieja;37;Valencia/València
2025-08-01;Riba-roja de Túria;Torrevieja;31;Valencia/València
2025-08-01;Sagunto/Sagunt;Torrevieja;60;Valencia/València
2025-08-01;Silla;Torrevieja;32;Valencia/València
2025-08-01;Sueca;Torrevieja;31;Valencia/València
2025-08-01;Torrent;Torrevieja;153;Valencia/València
2025-08-01;València;Torrevieja;1172;Valencia/València
2025-08-01;Arroyo de la Encomienda;Torrevieja;89;Valladolid
2025-08-01;Íscar;Torrevieja;31;Valladolid
2025-08-01;Laguna de Duero;Torrevieja;128;Valladolid
2025-08-01;Medina del Campo;Torrevieja;105;Valladolid
2025-08-01;Tudela de Duero;Torrevieja;41;Valladolid
2025-08-01;Valladolid;Torrevieja;755;Valladolid
2025-08-01;Amorebieta-Etxano;Torrevieja;89;Bizkaia
2025-08-01;Barakaldo;Torrevieja;195;Bizkaia
2025-08-01;Basauri;Torrevieja;77;Bizkaia
2025-08-01;Bermeo;Torrevieja;41;Bizkaia
2025-08-01;Berriz;Torrevieja;30;Bizkaia
2025-08-01;Bilbao;Torrevieja;655;Bizkaia
2025-08-01;Durango;Torrevieja;91;Bizkaia
2025-08-01;Ermua;Torrevieja;58;Bizkaia
2025-08-01;Galdakao;Torrevieja;56;Bizkaia
2025-08-01;Getxo;Torrevieja;102;Bizkaia
2025-08-01;Leioa;Torrevieja;43;Bizkaia
2025-08-01;Mungia;Torrevieja;31;Bizkaia
2025-08-01;Portugalete;Torrevieja;51;Bizkaia
2025-08-01;Santurtzi;Torrevieja;93;Bizkaia
2025-08-01;Sestao;Torrevieja;62;Bizkaia
2025-08-01;Sopela;Torrevieja;31;Bizkaia
2025-08-01;Igorre;Torrevieja;32;Bizkaia
2025-08-01;Zalla;Torrevieja;37;Bizkaia
2025-08-01;Derio;Torrevieja;41;Bizkaia
2025-08-01;Erandio;Torrevieja;100;Bizkaia
2025-08-01;Iurreta;Torrevieja;50;Bizkaia
2025-08-01;Zamora;Torrevieja;82;Zamora
2025-08-01;Zaragoza;Torrevieja;458;Zaragoza
2025-08-01;Melilla;Torrevieja;36;Melilla
2025-09-01;Vitoria-Gasteiz;Torrevieja;381;Araba/Álava
2025-09-01;Albacete;Torrevieja;846;Albacete
2025-09-01;Almansa;Torrevieja;70;Albacete
2025-09-01;Caudete;Torrevieja;54;Albacete
2025-09-01;Chinchilla de Monte-Aragón;Torrevieja;40;Albacete
2025-09-01;Hellín;Torrevieja;162;Albacete
2025-09-01;Ossa de Montiel;Torrevieja;33;Albacete
2025-09-01;Roda, La;Torrevieja;54;Albacete
2025-09-01;Villarrobledo;Torrevieja;116;Albacete
2025-09-01;Pozo Cañada;Torrevieja;37;Albacete
2025-09-01;Almería;Torrevieja;72;Almería
2025-09-01;Carboneras;Torrevieja;61;Almería
2025-09-01;Cuevas del Almanzora;Torrevieja;38;Almería
2025-09-01;Roquetas de Mar;Torrevieja;33;Almería
2025-09-01;Ávila;Torrevieja;95;Ávila
2025-09-01;Palma;Torrevieja;63;Balears, Illes
2025-09-01;Barcelona;Torrevieja;210;Barcelona
2025-09-01;Sabadell;Torrevieja;46;Barcelona
2025-09-01;Terrassa;Torrevieja;31;Barcelona
2025-09-01;Aranda de Duero;Torrevieja;93;Burgos
2025-09-01;Burgos;Torrevieja;246;Burgos
2025-09-01;Miranda de Ebro;Torrevieja;38;Burgos
2025-09-01;Cáceres;Torrevieja;43;Cáceres
2025-09-01;Castelló de la Plana;Torrevieja;77;Castellón/Castelló
2025-09-01;Vall d'Uixó, la;Torrevieja;31;Castellón/Castelló
2025-09-01;Alcázar de San Juan;Torrevieja;69;Ciudad Real
2025-09-01;Almagro;Torrevieja;55;Ciudad Real
2025-09-01;Argamasilla de Alba;Torrevieja;51;Ciudad Real
2025-09-01;Bolaños de Calatrava;Torrevieja;32;Ciudad Real
2025-09-01;Campo de Criptana;Torrevieja;53;Ciudad Real
2025-09-01;Ciudad Real;Torrevieja;133;Ciudad Real
2025-09-01;Daimiel;Torrevieja;39;Ciudad Real
2025-09-01;Herencia;Torrevieja;47;Ciudad Real
2025-09-01;Manzanares;Torrevieja;34;Ciudad Real
2025-09-01;Miguelturra;Torrevieja;34;Ciudad Real
2025-09-01;Puertollano;Torrevieja;68;Ciudad Real
2025-09-01;Socuéllamos;Torrevieja;35;Ciudad Real
2025-09-01;Solana, La;Torrevieja;33;Ciudad Real
2025-09-01;Tomelloso;Torrevieja;134;Ciudad Real
2025-09-01;Valdepeñas;Torrevieja;67;Ciudad Real
2025-09-01;Almodóvar del Río;Torrevieja;40;Córdoba
2025-09-01;Córdoba;Torrevieja;60;Córdoba
2025-09-01;Cuenca;Torrevieja;94;Cuenca
2025-09-01;Pedroñeras, Las;Torrevieja;31;Cuenca
2025-09-01;Tarancón;Torrevieja;83;Cuenca
2025-09-01;Granada;Torrevieja;74;Granada
2025-09-01;Alovera;Torrevieja;34;Guadalajara
2025-09-01;Azuqueca de Henares;Torrevieja;66;Guadalajara
2025-09-01;Casar, El;Torrevieja;47;Guadalajara
2025-09-01;Guadalajara;Torrevieja;95;Guadalajara
2025-09-01;Torrejón del Rey;Torrevieja;71;Guadalajara
2025-09-01;Errenteria;Torrevieja;53;Gipuzkoa
2025-09-01;Donostia/San Sebastián;Torrevieja;97;Gipuzkoa
2025-09-01;Zumaia;Torrevieja;30;Gipuzkoa
2025-09-01;León;Torrevieja;146;León
2025-09-01;San Andrés del Rabanedo;Torrevieja;34;León
2025-09-01;Villaquilambre;Torrevieja;37;León
2025-09-01;Lleida;Torrevieja;38;Lleida
2025-09-01;Logroño;Torrevieja;144;Rioja, La
2025-09-01;Álamo, El;Torrevieja;33;Madrid
2025-09-01;Alcalá de Henares;Torrevieja;577;Madrid
2025-09-01;Alcobendas;Torrevieja;258;Madrid
2025-09-01;Alcorcón;Torrevieja;541;Madrid
2025-09-01;Algete;Torrevieja;65;Madrid
2025-09-01;Alpedrete;Torrevieja;50;Madrid
2025-09-01;Aranjuez;Torrevieja;184;Madrid
2025-09-01;Arganda del Rey;Torrevieja;202;Madrid
2025-09-01;Arroyomolinos;Torrevieja;64;Madrid
2025-09-01;Boadilla del Monte;Torrevieja;93;Madrid
2025-09-01;Brunete;Torrevieja;39;Madrid
2025-09-01;Camarma de Esteruelas;Torrevieja;34;Madrid
2025-09-01;Carabaña;Torrevieja;42;Madrid
2025-09-01;Ciempozuelos;Torrevieja;48;Madrid
2025-09-01;Colmenar Viejo;Torrevieja;218;Madrid
2025-09-01;Collado Mediano;Torrevieja;30;Madrid
2025-09-01;Collado Villalba;Torrevieja;142;Madrid
2025-09-01;Coslada;Torrevieja;271;Madrid
2025-09-01;Cubas de la Sagra;Torrevieja;36;Madrid
2025-09-01;Escorial, El;Torrevieja;54;Madrid
2025-09-01;Fuenlabrada;Torrevieja;723;Madrid
2025-09-01;Fuente el Saz de Jarama;Torrevieja;40;Madrid
2025-09-01;Galapagar;Torrevieja;77;Madrid
2025-09-01;Getafe;Torrevieja;606;Madrid
2025-09-01;Griñón;Torrevieja;35;Madrid
2025-09-01;Guadalix de la Sierra;Torrevieja;41;Madrid
2025-09-01;Guadarrama;Torrevieja;54;Madrid
2025-09-01;Humanes de Madrid;Torrevieja;42;Madrid
2025-09-01;Leganés;Torrevieja;663;Madrid
2025-09-01;Loeches;Torrevieja;30;Madrid
2025-09-01;Madrid;Torrevieja;6622;Madrid
2025-09-01;Majadahonda;Torrevieja;75;Madrid
2025-09-01;Meco;Torrevieja;37;Madrid
2025-09-01;Mejorada del Campo;Torrevieja;126;Madrid
2025-09-01;Molar, El;Torrevieja;31;Madrid
2025-09-01;Moraleja de Enmedio;Torrevieja;39;Madrid
2025-09-01;Moralzarzal;Torrevieja;51;Madrid
2025-09-01;Móstoles;Torrevieja;815;Madrid
2025-09-01;Navalcarnero;Torrevieja;71;Madrid
2025-09-01;Paracuellos de Jarama;Torrevieja;72;Madrid
2025-09-01;Parla;Torrevieja;417;Madrid
2025-09-01;Pinto;Torrevieja;167;Madrid
2025-09-01;Pozuelo de Alarcón;Torrevieja;97;Madrid
2025-09-01;Rivas-Vaciamadrid;Torrevieja;293;Madrid
2025-09-01;Rozas de Madrid, Las;Torrevieja;116;Madrid
2025-09-01;San Agustín del Guadalix;Torrevieja;56;Madrid
2025-09-01;San Fernando de Henares;Torrevieja;229;Madrid
2025-09-01;San Lorenzo de El Escorial;Torrevieja;57;Madrid
2025-09-01;San Martín de la Vega;Torrevieja;77;Madrid
2025-09-01;San Martín de Valdeiglesias;Torrevieja;65;Madrid
2025-09-01;San Sebastián de los Reyes;Torrevieja;249;Madrid
2025-09-01;Torrejón de Ardoz;Torrevieja;427;Madrid
2025-09-01;Torrejón de la Calzada;Torrevieja;37;Madrid
2025-09-01;Torrelodones;Torrevieja;39;Madrid
2025-09-01;Valdemoro;Torrevieja;276;Madrid
2025-09-01;Valdilecha;Torrevieja;33;Madrid
2025-09-01;Velilla de San Antonio;Torrevieja;65;Madrid
2025-09-01;Villanueva de la Cañada;Torrevieja;47;Madrid
2025-09-01;Villanueva del Pardillo;Torrevieja;31;Madrid
2025-09-01;Villaviciosa de Odón;Torrevieja;52;Madrid
2025-09-01;Tres Cantos;Torrevieja;101;Madrid
2025-09-01;Málaga;Torrevieja;90;Málaga
2025-09-01;Abanilla;Torrevieja;68;Murcia
2025-09-01;Abarán;Torrevieja;62;Murcia
2025-09-01;Águilas;Torrevieja;176;Murcia
2025-09-01;Alcantarilla;Torrevieja;257;Murcia
2025-09-01;Alguazas;Torrevieja;83;Murcia
2025-09-01;Archena;Torrevieja;69;Murcia
2025-09-01;Beniel;Torrevieja;152;Murcia
2025-09-01;Blanca;Torrevieja;30;Murcia
2025-09-01;Calasparra;Torrevieja;31;Murcia
2025-09-01;Caravaca de la Cruz;Torrevieja;59;Murcia
2025-09-01;Cartagena;Torrevieja;591;Murcia
2025-09-01;Cehegín;Torrevieja;31;Murcia
2025-09-01;Ceutí;Torrevieja;46;Murcia
2025-09-01;Cieza;Torrevieja;237;Murcia
2025-09-01;Jumilla;Torrevieja;91;Murcia
2025-09-01;Lorca;Torrevieja;68;Murcia
2025-09-01;Mazarrón;Torrevieja;145;Murcia
2025-09-01;Molina de Segura;Torrevieja;617;Murcia
2025-09-01;Mula;Torrevieja;45;Murcia
2025-09-01;Murcia;Torrevieja;4862;Murcia
2025-09-01;Pliego;Torrevieja;31;Murcia
2025-09-01;Ricote;Torrevieja;32;Murcia
2025-09-01;San Javier;Torrevieja;202;Murcia
2025-09-01;San Pedro del Pinatar;Torrevieja;290;Murcia
2025-09-01;Torre-Pacheco;Torrevieja;137;Murcia
2025-09-01;Torres de Cotillas, Las;Torrevieja;226;Murcia
2025-09-01;Unión, La;Torrevieja;32;Murcia
2025-09-01;Yecla;Torrevieja;96;Murcia
2025-09-01;Santomera;Torrevieja;314;Murcia
2025-09-01;Alcázares, Los;Torrevieja;99;Murcia
2025-09-01;Pamplona/Iruña;Torrevieja;101;Navarra
2025-09-01;Tudela;Torrevieja;68;Navarra
2025-09-01;Gijón;Torrevieja;128;Asturias
2025-09-01;Langreo;Torrevieja;30;Asturias
2025-09-01;Oviedo;Torrevieja;75;Asturias
2025-09-01;Palencia;Torrevieja;66;Palencia
2025-09-01;Palmas de Gran Canaria, Las;Torrevieja;40;Palmas, Las
2025-09-01;Vigo;Torrevieja;51;Pontevedra
2025-09-01;Salamanca;Torrevieja;121;Salamanca
2025-09-01;Santander;Torrevieja;38;Cantabria
2025-09-01;Torrelavega;Torrevieja;30;Cantabria
2025-09-01;Cuéllar;Torrevieja;35;Segovia
2025-09-01;Espinar, El;Torrevieja;35;Segovia
2025-09-01;Segovia;Torrevieja;106;Segovia
2025-09-01;Sevilla;Torrevieja;49;Sevilla
2025-09-01;Bargas;Torrevieja;60;Toledo
2025-09-01;Fuensalida;Torrevieja;30;Toledo
2025-09-01;Illescas;Torrevieja;97;Toledo
2025-09-01;Méntrida;Torrevieja;32;Toledo
2025-09-01;Mora;Torrevieja;37;Toledo
2025-09-01;Ocaña;Torrevieja;49;Toledo
2025-09-01;Quintanar de la Orden;Torrevieja;42;Toledo
2025-09-01;Seseña;Torrevieja;97;Toledo
2025-09-01;Talavera de la Reina;Torrevieja;89;Toledo
2025-09-01;Toledo;Torrevieja;135;Toledo
2025-09-01;Ugena;Torrevieja;54;Toledo
2025-09-01;Villaluenga de la Sagra;Torrevieja;30;Toledo
2025-09-01;Yeles;Torrevieja;30;Toledo
2025-09-01;Yuncler;Torrevieja;36;Toledo
2025-09-01;Yuncos;Torrevieja;43;Toledo
2025-09-01;Albal;Torrevieja;35;Valencia/València
2025-09-01;Alzira;Torrevieja;53;Valencia/València
2025-09-01;Aldaia;Torrevieja;34;Valencia/València
2025-09-01;Alfafar;Torrevieja;36;Valencia/València
2025-09-01;Xirivella;Torrevieja;36;Valencia/València
2025-09-01;Gandia;Torrevieja;54;Valencia/València
2025-09-01;Mislata;Torrevieja;45;Valencia/València
2025-09-01;Mogente/Moixent;Torrevieja;74;Valencia/València
2025-09-01;Ontinyent;Torrevieja;44;Valencia/València
2025-09-01;Paterna;Torrevieja;48;Valencia/València
2025-09-01;Requena;Torrevieja;35;Valencia/València
2025-09-01;Torrent;Torrevieja;42;Valencia/València
2025-09-01;València;Torrevieja;678;Valencia/València
2025-09-01;Aldeamayor de San Martín;Torrevieja;48;Valladolid
2025-09-01;Laguna de Duero;Torrevieja;31;Valladolid
2025-09-01;Medina del Campo;Torrevieja;47;Valladolid
2025-09-01;Valladolid;Torrevieja;338;Valladolid
2025-09-01;Barakaldo;Torrevieja;75;Bizkaia
